no,subject,date,room,part,score,reduction,outcome
1,staff_01,2018/06/01,565,bedrail,0,0.142857142857143,0
2,staff_01,2018/06/01,565,bedrail,0,0.692307692307692,0
3,staff_01,2018/06/01,565,dispencer,0,,0
4,staff_01,2018/06/01,565,handrail,0,,0
5,staff_01,2018/06/01,565,chair,0,-0.333333333333333,0
6,staff_01,2018/06/01,565,UBhandrail,0,1,0
7,staff_01,2018/06/12,708,bedrail,0,1,0
8,staff_01,2018/06/12,708,bedrail,0,1,0
9,staff_01,2018/06/12,708,bedrail,0,1,0
10,staff_01,2018/06/12,708,bedrail,0,1,0
11,staff_01,2018/06/12,708,bedrail,0,1,0
12,staff_01,2018/06/12,708,overhead_table,0,,0
13,staff_01,2018/06/12,708,callbotton,0,,0
14,staff_01,2018/06/12,708,doorhandle,0,,0
15,staff_01,2018/06/12,790,bedrail,0,1,0
16,staff_01,2018/06/12,790,bedrail,0,1,0
17,staff_01,2018/06/12,790,bedrail,0,,0
18,staff_01,2018/06/12,790,bedrail,0,,0
19,staff_01,2018/06/12,790,overhead_table,0,,0
20,staff_01,2018/06/12,790,callbotton,0,,0
21,staff_01,2018/06/12,790,UBhandrail,0,,0
22,staff_01,2018/06/26,1020,bedrail,0,,0
23,staff_01,2018/06/26,1020,bedrail,0,,0
24,staff_01,2018/06/26,1020,bedrail,0,,0
25,staff_01,2018/06/26,1020,bedrail,0,,0
26,staff_01,2018/06/26,1020,bedside_table,0,1,0
27,staff_01,2018/06/26,1020,dispencer,0,,0
28,staff_01,2018/06/26,1020,UBlight_sw,0,,0
29,staff_01,2018/06/26,1020,doorhandle,0,,0
30,staff_01,2018/06/26,1020,UBhandrail,0,,0
31,staff_01,2018/12/18,1002,bedrail,0,,0
32,staff_01,2018/12/18,1002,bedrail,0,,0
33,staff_01,2018/12/18,1002,bedrail,0,,0
34,staff_01,2018/12/18,1002,bedrail,0,,0
35,staff_01,2018/12/18,1002,bedboard,0,,0
36,staff_01,2018/12/18,1002,bedside_table,0,,0
37,staff_01,2018/12/18,1002,handrail,0,,0
38,staff_01,2018/12/18,1002,doorhandle,0,,0
39,staff_01,2018/12/18,1002,UBhandrail,0,,0
40,staff_01,2018/12/23,530,bedrail,0,,0
41,staff_01,2018/12/23,530,bedrail,0,,0
42,staff_01,2018/12/23,530,bedrail,0,,0
43,staff_01,2018/12/23,530,bedrail,0,,0
44,staff_01,2018/12/23,530,bedrail,0,,0
45,staff_01,2018/12/23,530,bedside_table,0,,0
46,staff_01,2018/12/23,530,UBlight_sw,0,,0
47,staff_01,2019/04/05,516,bedrail,0,,0
48,staff_01,2019/04/05,516,bedrail,0,,0
49,staff_01,2019/04/05,516,bedrail,0,,0
50,staff_01,2019/04/05,516,bedrail,0,,0
51,staff_01,2019/04/05,516,overhead_table,0,,0
52,staff_01,2019/04/05,516,callbotton,0,,0
53,staff_01,2019/04/05,516,dispencer,0,,0
54,staff_01,2019/04/05,516,UBlight_sw,0,,0
55,staff_01,2019/04/09,768,bedrail,0,,1
56,staff_01,2019/04/09,768,bedrail,0,,1
57,staff_01,2019/04/09,768,overhead_table,0,,1
58,staff_01,2019/04/09,768,bedside_table,0,,1
59,staff_01,2019/04/09,768,dispencer,0,,1
60,staff_01,2019/04/09,768,handrail,0,,1
61,staff_01,2019/04/09,768,toilet_seat_switch,0,,1
62,staff_01,2019/04/09,768,UBhandrail,0,,1
63,staff_01,2019/06/26,731,bedrail,0,,0
64,staff_01,2019/06/26,731,bedrail,0,,0
65,staff_01,2019/06/26,731,bedrail,0,,0
66,staff_01,2019/06/26,731,bedrail,0,,0
67,staff_01,2019/06/26,731,callbotton,0,,0
68,staff_01,2019/06/26,731,dispencer,0,,0
69,staff_01,2019/06/26,731,UBlight_sw,0,,0
70,staff_01,2019/06/26,731,chair,0,,0
71,staff_01,2019/06/26,731,UBhandrail,0,,0
72,staff_01,2018/06/01,565,bedrail,0.5,1,0
73,staff_01,2018/06/01,565,bedboard,0.5,,0
74,staff_01,2018/06/01,565,bedcontroller,0.5,,0
75,staff_01,2018/06/01,565,overhead_table,0.5,1,0
76,staff_01,2018/06/01,565,callbotton,0.5,,0
77,staff_01,2018/06/12,708,bedrail,0.5,0.625,0
78,staff_01,2018/06/12,790,chair,0.5,,0
79,staff_01,2018/06/26,1020,bedboard,0.5,,0
80,staff_01,2018/12/18,1002,tap,0.5,,0
81,staff_01,2018/12/23,530,dispencer,0.5,,0
82,staff_01,2019/04/05,516,bedboard,0.5,,0
83,staff_01,2018/06/01,565,bedrail,1,1,0
84,staff_01,2018/06/01,565,toiletseat,1,-0.4,0
85,staff_01,2018/06/01,565,toiletseat,1,-1.66666666666667,0
86,staff_01,2018/06/01,565,toiletseat,1,0.8,0
87,staff_01,2018/06/12,708,tap,1,-0.5,0
88,staff_01,2018/06/12,708,handrail,1,,0
89,staff_01,2018/06/12,708,toilet_seat_switch,1,0.714285714285714,0
90,staff_01,2018/06/12,708,toiletseat,1,1,0
91,staff_01,2018/06/12,708,toiletseat,1,,0
92,staff_01,2018/06/12,708,UBhandrail,1,1,0
93,staff_01,2018/06/12,790,bedrail,1,,0
94,staff_01,2018/06/12,790,bedboard,1,,0
95,staff_01,2018/06/12,790,tap,1,,0
96,staff_01,2018/06/12,790,handrail,1,,0
97,staff_01,2018/06/12,790,toilet_seat_switch,1,0.923076923076923,0
98,staff_01,2018/06/12,790,toiletseat,1,,0
99,staff_01,2018/06/12,790,toiletseat,1,,0
100,staff_01,2018/06/26,1020,bedrail,1,,0
101,staff_01,2018/06/26,1020,overhead_table,1,,0
102,staff_01,2018/06/26,1020,toilet_seat_switch,1,,0
103,staff_01,2018/06/26,1020,toiletseat,1,,0
104,staff_01,2018/06/26,1020,toiletseat,1,,0
105,staff_01,2018/12/18,1002,bedrail,1,,0
106,staff_01,2018/12/18,1002,overhead_table,1,,0
107,staff_01,2018/12/18,1002,toilet_seat_switch,1,,0
108,staff_01,2018/12/18,1002,toiletseat,1,,0
109,staff_01,2018/12/18,1002,toiletseat,1,,0
110,staff_01,2018/12/23,530,bedrail,1,,0
111,staff_01,2018/12/23,530,overhead_table,1,,0
112,staff_01,2018/12/23,530,closette,1,1,0
113,staff_01,2018/12/23,530,toilet_seat_switch,1,,0
114,staff_01,2018/12/23,530,toiletseat,1,,0
115,staff_01,2018/12/23,530,toiletseat,1,,0
116,staff_01,2018/12/23,530,showerhead,1,,0
117,staff_01,2019/04/05,516,bedrail,1,,0
118,staff_01,2019/04/05,516,chair,1,,0
119,staff_01,2019/04/05,516,toilet_seat_switch,1,,0
120,staff_01,2019/04/05,516,toiletseat,1,,0
121,staff_01,2019/04/05,516,toiletseat,1,,0
122,staff_01,2019/04/05,516,showerhead,1,,0
123,staff_01,2019/04/09,768,bedrail,1,,1
124,staff_01,2019/04/09,768,bedrail,1,,1
125,staff_01,2019/04/09,768,bedrail,1,,1
126,staff_01,2019/04/09,768,bedboard,1,,1
127,staff_01,2019/04/09,768,chair,1,,1
128,staff_01,2019/04/09,768,toiletseat,1,,1
129,staff_01,2019/04/09,768,toiletseat,1,,1
130,staff_01,2019/06/26,731,bedrail,1,,0
131,staff_01,2019/06/26,731,bedrail,1,,0
132,staff_01,2019/06/26,731,overhead_table,1,,0
133,staff_01,2019/06/26,731,toiletseat,1,,0
134,staff_01,2019/06/26,731,toiletseat,1,,0
135,staff_01,2019/06/26,731,toiletseat,1,,0
136,staff_02,2018/12/23,716,bedrail,0,1,0
137,staff_02,2018/12/23,716,bedrail,0,1,0
138,staff_02,2018/12/23,716,bedrail,0,1,0
139,staff_02,2018/12/23,716,bedrail,0,1,0
140,staff_02,2018/12/23,716,bedboard,0,,0
141,staff_02,2018/12/23,716,overhead_table,0,1,0
142,staff_02,2018/12/23,716,bedside_table,0,,0
143,staff_02,2018/12/23,716,UBlight_sw,0,,0
144,staff_02,2018/12/23,716,doorhandle,0,,0
145,staff_02,2018/12/23,705,bedrail,0,1,1
146,staff_02,2018/12/23,705,bedrail,0,,1
147,staff_02,2018/12/23,705,bedrail,0,,1
148,staff_02,2018/12/23,705,bedrail,0,,1
149,staff_02,2018/12/23,705,bedboard,0,,1
150,staff_02,2018/12/23,705,bedcontroller,0,,1
151,staff_02,2018/12/23,705,overhead_table,0,,1
152,staff_02,2018/12/23,705,dispencer,0,,1
153,staff_02,2018/12/23,705,handrail,0,1,1
154,staff_02,2018/12/23,705,closette,0,,1
155,staff_02,2019/10/29,471,bedrail,0,,1
156,staff_02,2019/10/29,471,overhead_table,0,,1
157,staff_02,2019/10/29,471,bedside_table,0,,1
158,staff_02,2019/10/29,471,UBlight_sw,0,,1
159,staff_02,2019/10/29,471,closette,0,,1
160,staff_02,2019/10/29,453,bedrail,0,,0
161,staff_02,2019/10/29,453,bedrail,0,,0
162,staff_02,2019/10/29,453,overhead_table,0,,0
163,staff_02,2019/10/29,453,bedside_table,0,,0
164,staff_02,2019/10/29,453,dispencer,0,,0
165,staff_02,2019/10/29,453,handrail,0,,0
166,staff_02,2019/10/29,453,closette,0,,0
167,staff_02,2019/10/29,453,showerhead,0,,0
168,staff_02,2019/10/29,405,overhead_table,0,,0
169,staff_02,2019/10/29,405,bedside_table,0,,0
170,staff_02,2019/10/29,405,handrail,0,,0
171,staff_02,2019/10/29,405,doorhandle,0,,0
172,staff_02,2019/10/31,556,bedrail,0,,1
173,staff_02,2019/10/31,556,bedrail,0,,1
174,staff_02,2019/10/31,556,bedrail,0,,1
175,staff_02,2019/10/31,556,overhead_table,0,,1
176,staff_02,2019/10/31,556,bedside_table,0,,1
177,staff_02,2019/10/31,556,handrail,0,,1
178,staff_02,2019/10/31,556,showerhead,0,,1
179,staff_02,2018/12/23,705,toiletseat,0.5,,1
180,staff_02,2019/10/29,471,bedrail,0.5,,1
181,staff_02,2019/10/29,471,bedrail,0.5,,1
182,staff_02,2019/10/29,471,bedrail,0.5,,1
183,staff_02,2019/10/29,471,tap,0.5,,1
184,staff_02,2019/10/29,471,UBhandrail,0.5,,1
185,staff_02,2019/10/29,453,bedrail,0.5,,0
186,staff_02,2019/10/29,405,bedrail,0.5,,0
187,staff_02,2019/10/29,405,bedrail,0.5,,0
188,staff_02,2019/10/29,405,bedrail,0.5,,0
189,staff_02,2019/10/29,405,bedrail,0.5,,0
190,staff_02,2019/10/29,405,toiletseat,0.5,,0
191,staff_02,2019/10/31,556,bedrail,0.5,,1
192,staff_02,2019/10/31,556,bedrail,0.5,,1
193,staff_02,2019/10/31,556,tap,0.5,,1
194,staff_02,2018/12/23,716,bedrail,1,1,0
195,staff_02,2018/12/23,716,tap,1,1,0
196,staff_02,2018/12/23,716,toiletseat,1,1,0
197,staff_02,2018/12/23,716,toiletseat,1,1,0
198,staff_02,2018/12/23,716,toiletseat,1,1,0
199,staff_02,2018/12/23,716,UBhandrail,1,1,0
200,staff_02,2018/12/23,705,bedside_table,1,,1
201,staff_02,2018/12/23,705,toiletseat,1,,1
202,staff_02,2018/12/23,705,toiletseat,1,,1
203,staff_02,2018/12/23,705,UBhandrail,1,,1
204,staff_02,2019/10/29,471,bedrail,1,,1
205,staff_02,2019/10/29,471,bedrail,1,,1
206,staff_02,2019/10/29,471,toiletseat,1,,1
207,staff_02,2019/10/29,471,toiletseat,1,,1
208,staff_02,2019/10/29,471,toiletseat,1,,1
209,staff_02,2019/10/29,453,bedrail,1,,0
210,staff_02,2019/10/29,453,bedboard,1,,0
211,staff_02,2019/10/29,453,bedcontroller,1,,0
212,staff_02,2019/10/29,453,toilet_seat_switch,1,,0
213,staff_02,2019/10/29,453,toiletseat,1,,0
214,staff_02,2019/10/29,453,toiletseat,1,,0
215,staff_02,2019/10/29,405,bedrail,1,,0
216,staff_02,2019/10/29,405,bedboard,1,,0
217,staff_02,2019/10/29,405,tap,1,,0
218,staff_02,2019/10/29,405,toiletseat,1,,0
219,staff_02,2019/10/29,405,toiletseat,1,,0
220,staff_02,2019/10/29,405,UBhandrail,1,,0
221,staff_02,2019/10/31,556,bedboard,1,,1
222,staff_02,2019/10/31,556,chair,1,1,1
223,staff_02,2019/10/31,556,toilet_seat_switch,1,,1
224,staff_02,2019/10/31,556,toiletseat,1,,1
225,staff_02,2019/10/31,556,toiletseat,1,,1
226,staff_02,2019/11/27,421,callbotton,,1,0
227,staff_03,2019/02/07,593,bedrail,0,1,0
228,staff_03,2019/02/07,593,overhead_table,0,1,0
229,staff_03,2019/02/07,593,bedside_table,0,,0
230,staff_03,2019/02/07,593,dispencer,0,,0
231,staff_03,2019/02/07,593,UBlight_sw,0,,0
232,staff_03,2019/02/07,593,chair,0,,0
233,staff_03,2019/02/07,593,toilet_seat_switch,0,-0.6,0
234,staff_03,2019/02/07,593,UBhandrail,0,,0
235,staff_03,2019/04/09,535,bedrail,0,,0
236,staff_03,2019/04/09,535,bedrail,0,,0
237,staff_03,2019/04/09,535,bedrail,0,,0
238,staff_03,2019/04/09,535,bedside_table,0,,0
239,staff_03,2019/04/09,535,tap,0,-0.714285714285714,0
240,staff_03,2019/04/09,535,UBlight_sw,0,,0
241,staff_03,2019/04/09,535,closette,0,,0
242,staff_03,2019/04/09,535,toilet_seat_switch,0,,0
243,staff_03,2019/04/09,535,toiletseat,0,,0
244,staff_03,2019/04/17,527,bedrail,0,,0
245,staff_03,2019/04/17,527,bedrail,0,,0
246,staff_03,2019/04/17,527,bedcontroller,0,,0
247,staff_03,2019/04/17,527,overhead_table,0,,0
248,staff_03,2019/04/17,527,bedside_table,0,,0
249,staff_03,2019/04/17,527,closette,0,,0
250,staff_03,2019/04/17,527,toilet_seat_switch,0,,0
251,staff_03,2019/04/17,527,toiletseat,0,,0
252,staff_03,2019/10/29,538,bedrail,0,,0
253,staff_03,2019/10/29,538,overhead_table,0,,0
254,staff_03,2019/10/29,538,handrail,0,1,0
255,staff_03,2019/10/29,538,closette,0,,0
256,staff_03,2019/11/01,583,bedrail,0,,0
257,staff_03,2019/11/01,583,overhead_table,0,,0
258,staff_03,2019/11/01,583,dispencer,0,,0
259,staff_03,2019/11/01,583,handrail,0,,0
260,staff_03,2019/11/01,583,chair,0,,0
261,staff_03,2019/02/07,593,bedrail,0.5,1,0
262,staff_03,2019/04/09,535,bedrail,0.5,,0
263,staff_03,2019/04/09,535,overhead_table,0.5,,0
264,staff_03,2019/04/09,535,toiletseat,0.5,,0
265,staff_03,2019/10/29,538,bedrail,0.5,,0
266,staff_03,2019/10/29,538,bedrail,0.5,,0
267,staff_03,2019/10/29,538,bedrail,0.5,,0
268,staff_03,2019/10/29,538,callbotton,0.5,1,0
269,staff_03,2019/10/29,538,toilet_seat_switch,0.5,,0
270,staff_03,2019/11/01,583,bedrail,0.5,,0
271,staff_03,2019/11/01,583,toilet_seat_switch,0.5,,0
272,staff_03,2019/11/01,583,toiletseat,0.5,,0
273,staff_03,2019/11/01,583,toiletseat,0.5,,0
274,staff_03,2019/02/07,593,bedrail,1,1,0
275,staff_03,2019/02/07,593,bedrail,1,1,0
276,staff_03,2019/02/07,593,bedrail,1,,0
277,staff_03,2019/02/07,593,bedboard,1,1,0
278,staff_03,2019/02/07,593,toiletseat,1,1,0
279,staff_03,2019/02/07,593,toiletseat,1,0,0
280,staff_03,2019/04/09,535,bedrail,1,,0
281,staff_03,2019/04/09,535,bedrail,1,,0
282,staff_03,2019/04/09,535,showerhead,1,,0
283,staff_03,2019/04/17,527,bedrail,1,,0
284,staff_03,2019/04/17,527,bedrail,1,,0
285,staff_03,2019/04/17,527,bedrail,1,,0
286,staff_03,2019/04/17,527,dispencer,1,,0
287,staff_03,2019/04/17,527,UBlight_sw,1,,0
288,staff_03,2019/04/17,527,toiletseat,1,,0
289,staff_03,2019/04/17,527,showerhead,1,,0
290,staff_03,2019/10/29,538,bedrail,1,,0
291,staff_03,2019/10/29,538,bedrail,1,,0
292,staff_03,2019/10/29,538,tap,1,,0
293,staff_03,2019/10/29,538,toiletseat,1,,0
294,staff_03,2019/10/29,538,toiletseat,1,,0
295,staff_03,2019/10/29,538,showerhead,1,,0
296,staff_03,2019/11/01,583,bedrail,1,,0
297,staff_03,2019/11/01,583,bedrail,1,,0
298,staff_03,2019/11/01,583,bedrail,1,,0
299,staff_03,2019/11/01,583,bedrail,1,,0
300,staff_03,2019/11/01,583,callbotton,1,,0
301,staff_03,2019/11/01,583,UBhandrail,1,,0
302,staff_03,2019/11/07,528,bedboard,,1,0
303,staff_03,2019/11/07,528,doorhandle,,1,0
304,staff_04,2018/06/12,1018,bedrail,0,,0
305,staff_04,2018/06/12,1018,bedrail,0,,0
306,staff_04,2018/06/12,1018,bedrail,0,,0
307,staff_04,2018/06/12,1018,bedrail,0,,0
308,staff_04,2018/06/12,1018,overhead_table,0,,0
309,staff_04,2018/06/12,1018,bedside_table,0,,0
310,staff_04,2018/06/12,1018,UBlight_sw,0,,0
311,staff_04,2018/06/12,1018,doorhandle,0,,0
312,staff_04,2018/06/12,1018,toiletseat,0,,0
313,staff_04,2018/06/12,1018,toiletseat,0,,0
314,staff_04,2018/06/12,1018,UBhandrail,0,,0
315,staff_04,2018/06/12,1015,bedrail,0,1,1
316,staff_04,2018/06/12,1015,bedboard,0,,1
317,staff_04,2018/06/12,1015,callbotton,0,,1
318,staff_04,2018/06/12,1015,dispencer,0,,1
319,staff_04,2018/06/12,1015,UBlight_sw,0,,1
320,staff_04,2018/06/12,1015,toiletseat,0,,1
321,staff_04,2018/06/12,1015,toiletseat,0,,1
322,staff_04,2018/06/12,1015,toiletseat,0,,1
323,staff_04,2018/06/12,1015,UBhandrail,0,,1
324,staff_04,2018/06/12,1016,bedrail,0,,1
325,staff_04,2018/06/12,1016,bedboard,0,,1
326,staff_04,2018/06/12,1016,bedside_table,0,,1
327,staff_04,2018/06/12,1016,UBlight_sw,0,,1
328,staff_04,2018/06/12,1016,doorhandle,0,,1
329,staff_04,2018/06/12,1016,toiletseat,0,,1
330,staff_04,2018/06/12,1016,toiletseat,0,,1
331,staff_04,2018/06/15,1020,bedrail,0,,0
332,staff_04,2018/06/15,1020,bedrail,0,,0
333,staff_04,2018/06/15,1020,bedrail,0,,0
334,staff_04,2018/06/15,1020,bedrail,0,,0
335,staff_04,2018/06/15,1020,bedside_table,0,,0
336,staff_04,2018/06/15,1020,tap,0,,0
337,staff_04,2018/06/15,1020,handrail,0,,0
338,staff_04,2018/06/15,1020,closette,0,,0
339,staff_04,2018/06/15,1020,UBhandrail,0,,0
340,staff_04,2018/06/26,1026,bedrail,0,,0
341,staff_04,2018/06/26,1026,bedrail,0,,0
342,staff_04,2018/06/26,1026,bedcontroller,0,-0.0625,0
343,staff_04,2018/06/26,1026,overhead_table,0,,0
344,staff_04,2018/06/26,1026,bedside_table,0,,0
345,staff_04,2018/06/26,1026,dispencer,0,,0
346,staff_04,2018/12/11,722,bedrail,0,,0
347,staff_04,2018/12/11,722,overhead_table,0,,0
348,staff_04,2018/12/11,722,tap,0,,0
349,staff_04,2018/12/11,722,handrail,0,,0
350,staff_04,2018/12/11,722,doorhandle,0,,0
351,staff_04,2018/12/11,722,toiletseat,0,,0
352,staff_04,2018/12/11,722,toiletseat,0,,0
353,staff_04,2019/04/05,1011,bedrail,0,,0
354,staff_04,2019/04/05,1011,bedboard,0,,0
355,staff_04,2019/04/05,1011,overhead_table,0,,0
356,staff_04,2019/04/05,1011,dispencer,0,,0
357,staff_04,2019/04/05,1011,UBlight_sw,0,,0
358,staff_04,2019/04/05,1011,toilet_seat_switch,0,,0
359,staff_04,2019/04/09,1012,bedrail,0,,0
360,staff_04,2019/04/09,1012,bedboard,0,,0
361,staff_04,2019/04/09,1012,overhead_table,0,,0
362,staff_04,2019/04/09,1012,UBlight_sw,0,,0
363,staff_04,2019/04/09,1012,toiletseat,0,,0
364,staff_04,2019/06/28,453,bedrail,0,,0
365,staff_04,2019/06/28,453,bedboard,0,,0
366,staff_04,2019/06/28,453,overhead_table,0,,0
367,staff_04,2019/06/28,453,doorhandle,0,,0
368,staff_04,2019/06/28,453,toilet_seat_switch,0,,0
369,staff_04,2019/06/28,453,toiletseat,0,-1,0
370,staff_04,2019/06/28,453,toiletseat,0,-0.875,0
371,staff_04,2019/06/28,453,UBhandrail,0,,0
372,staff_04,2019/06/28,472,bedrail,0,,0
373,staff_04,2019/06/28,472,bedrail,0,,0
374,staff_04,2019/06/28,472,overhead_table,0,,0
375,staff_04,2019/06/28,472,chair,0,,0
376,staff_04,2019/06/28,472,toilet_seat_switch,0,,0
377,staff_04,2019/06/28,472,toiletseat,0,,0
378,staff_04,2019/06/28,472,toiletseat,0,,0
379,staff_04,2019/06/28,472,UBhandrail,0,,0
380,staff_04,2019/07/01,567,bedrail,0,,0
381,staff_04,2019/07/01,567,dispencer,0,,0
382,staff_04,2019/07/01,567,toilet_seat_switch,0,,0
383,staff_04,2019/07/01,567,toiletseat,0,,0
384,staff_04,2019/07/01,567,toiletseat,0,,0
385,staff_04,2019/07/01,567,UBhandrail,0,,0
386,staff_04,2018/06/12,1018,tap,0.5,,0
387,staff_04,2018/06/12,1015,bedrail,0.5,,1
388,staff_04,2018/06/12,1015,bedrail,0.5,,1
389,staff_04,2018/06/12,1016,bedrail,0.5,1,1
390,staff_04,2018/06/12,1016,bedrail,0.5,,1
391,staff_04,2018/06/12,1016,tap,0.5,,1
392,staff_04,2018/06/12,1016,toilet_seat_switch,0.5,,1
393,staff_04,2018/06/15,1020,bedboard,0.5,,0
394,staff_04,2018/06/15,1020,overhead_table,0.5,,0
395,staff_04,2018/06/26,1026,bedrail,0.5,,0
396,staff_04,2018/06/26,1026,bedrail,0.5,,0
397,staff_04,2018/06/26,1026,closette,0.5,,0
398,staff_04,2018/12/11,722,bedrail,0.5,,0
399,staff_04,2018/12/11,722,bedrail,0.5,,0
400,staff_04,2018/12/11,722,toiletseat,0.5,,0
401,staff_04,2019/04/05,1011,toiletseat,0.5,,0
402,staff_04,2019/04/09,1012,bedrail,0.5,,0
403,staff_04,2019/04/09,1012,bedrail,0.5,,0
404,staff_04,2019/04/09,1012,showerhead,0.5,,0
405,staff_04,2019/06/28,453,handrail,0.5,,0
406,staff_04,2019/06/28,472,bedrail,0.5,,0
407,staff_04,2019/06/28,472,bedboard,0.5,,0
408,staff_04,2019/06/28,472,callbotton,0.5,,0
409,staff_04,2019/07/01,567,bedrail,0.5,,0
410,staff_04,2019/07/01,567,bedrail,0.5,,0
411,staff_04,2019/07/01,567,bedrail,0.5,,0
412,staff_04,2019/07/01,567,bedrail,0.5,,0
413,staff_04,2019/07/01,567,overhead_table,0.5,1,0
414,staff_04,2018/06/12,1018,bedrail,1,,0
415,staff_04,2018/06/12,1018,bedrail,1,,0
416,staff_04,2018/06/12,1018,toilet_seat_switch,1,,0
417,staff_04,2018/06/12,1015,bedrail,1,1,1
418,staff_04,2018/06/12,1015,bedboard,1,,1
419,staff_04,2018/06/12,1015,overhead_table,1,,1
420,staff_04,2018/06/12,1015,chair,1,,1
421,staff_04,2018/06/12,1016,bedrail,1,1,1
422,staff_04,2018/06/12,1016,bedrail,1,1,1
423,staff_04,2018/06/12,1016,overhead_table,1,,1
424,staff_04,2018/06/12,1016,showerhead,1,,1
425,staff_04,2018/06/15,1020,bedrail,1,,0
426,staff_04,2018/06/15,1020,toilet_seat_switch,1,,0
427,staff_04,2018/06/15,1020,toiletseat,1,,0
428,staff_04,2018/06/15,1020,toiletseat,1,,0
429,staff_04,2018/06/26,1026,bedrail,1,,0
430,staff_04,2018/06/26,1026,handrail,1,,0
431,staff_04,2018/06/26,1026,toilet_seat_switch,1,,0
432,staff_04,2018/06/26,1026,toiletseat,1,,0
433,staff_04,2018/06/26,1026,toiletseat,1,,0
434,staff_04,2018/06/26,1026,UBhandrail,1,1,0
435,staff_04,2018/12/11,722,bedrail,1,,0
436,staff_04,2018/12/11,722,bedrail,1,,0
437,staff_04,2018/12/11,722,bedrail,1,,0
438,staff_04,2018/12/11,722,callbotton,1,,0
439,staff_04,2018/12/11,722,UBhandrail,1,,0
440,staff_04,2019/04/05,1011,bedrail,1,,0
441,staff_04,2019/04/05,1011,bedrail,1,,0
442,staff_04,2019/04/05,1011,bedrail,1,,0
443,staff_04,2019/04/05,1011,bedboard,1,,0
444,staff_04,2019/04/05,1011,callbotton,1,,0
445,staff_04,2019/04/05,1011,doorhandle,1,,0
446,staff_04,2019/04/05,1011,toiletseat,1,,0
447,staff_04,2019/04/05,1011,showerhead,1,,0
448,staff_04,2019/04/09,1012,bedrail,1,,0
449,staff_04,2019/04/09,1012,bedrail,1,,0
450,staff_04,2019/04/09,1012,callbotton,1,,0
451,staff_04,2019/04/09,1012,tap,1,,0
452,staff_04,2019/04/09,1012,doorhandle,1,,0
453,staff_04,2019/04/09,1012,toiletseat,1,,0
454,staff_04,2019/04/09,1012,toiletseat,1,0.5,0
455,staff_04,2019/06/28,453,bedrail,1,,0
456,staff_04,2019/06/28,453,bedrail,1,,0
457,staff_04,2019/06/28,453,bedrail,1,,0
458,staff_04,2019/06/28,453,bedrail,1,,0
459,staff_04,2019/06/28,453,callbotton,1,,0
460,staff_04,2019/06/28,453,tap,1,0.894736842105263,0
461,staff_04,2019/06/28,472,bedrail,1,,0
462,staff_04,2019/06/28,472,bedrail,1,,0
463,staff_04,2019/06/28,472,tap,1,,0
464,staff_04,2019/06/28,472,handrail,1,,0
465,staff_04,2019/07/01,567,bedrail,1,,0
466,staff_04,2019/07/01,567,bedside_table,1,1,0
467,staff_04,2019/07/01,567,UBlight_sw,1,1,0
468,staff_04,2019/07/01,567,closette,1,1,0
469,staff_05,2018/06/01,822,bedrail,0,,1
470,staff_05,2018/06/01,822,bedrail,0,,1
471,staff_05,2018/06/01,822,bedrail,0,,1
472,staff_05,2018/06/01,822,callbotton,0,,1
473,staff_05,2018/06/01,822,dispencer,0,,1
474,staff_05,2018/06/01,822,UBlight_sw,0,1,1
475,staff_05,2018/06/01,822,closette,0,,1
476,staff_05,2018/12/15,826,bedrail,0,,0
477,staff_05,2018/12/15,826,bedboard,0,,0
478,staff_05,2018/12/15,826,overhead_table,0,,0
479,staff_05,2018/12/15,826,bedside_table,0,,0
480,staff_05,2018/12/15,817,overhead_table,0,,0
481,staff_05,2018/12/15,817,closette,0,,0
482,staff_05,2018/12/15,843,bedcontroller,0,-7,0
483,staff_05,2018/12/15,843,bedside_table,0,,0
484,staff_05,2018/12/15,843,handrail,0,,0
485,staff_05,2018/12/15,843,toiletseat,0,,0
486,staff_05,2018/12/15,843,UBhandrail,0,,0
487,staff_05,2018/12/23,817,bedrail,0,,0
488,staff_05,2018/12/23,817,bedside_table,0,,0
489,staff_05,2018/12/23,817,UBlight_sw,0,,0
490,staff_05,2018/12/23,817,closette,0,,0
491,staff_05,2018/12/15,826,toiletseat,0.5,,0
492,staff_05,2018/12/15,826,UBhandrail,0.5,1,0
493,staff_05,2018/12/15,817,bedrail,0.5,,0
494,staff_05,2018/12/15,817,bedrail,0.5,,0
495,staff_05,2018/12/15,817,tap,0.5,-5,0
496,staff_05,2018/12/15,817,handrail,0.5,,0
497,staff_05,2018/12/15,817,showerhead,0.5,,0
498,staff_05,2018/12/23,817,tap,0.5,,0
499,staff_05,2018/06/01,822,bedrail,1,,1
500,staff_05,2018/06/01,822,bedrail,1,,1
501,staff_05,2018/06/01,822,bedboard,1,,1
502,staff_05,2018/06/01,822,overhead_table,1,,1
503,staff_05,2018/06/01,822,toilet_seat_switch,1,,1
504,staff_05,2018/06/01,822,toiletseat,1,0.975609756097561,1
505,staff_05,2018/06/01,822,toiletseat,1,1,1
506,staff_05,2018/06/01,822,showerhead,1,,1
507,staff_05,2018/12/15,826,bedrail,1,,0
508,staff_05,2018/12/15,826,bedrail,1,,0
509,staff_05,2018/12/15,826,bedrail,1,,0
510,staff_05,2018/12/15,826,bedrail,1,,0
